,tau,fees_R_X,fees_R_Y
259,199470,-0.0000034991415253386917341823447272495277727758204973612,-2305.5097447312068630998393604747003274586593119920
260,199480,4.7730233742077465924892551965836798492044230794E-9,2.2012988377353568368731061242873913122194455193
261,199490,1.903710493760304505621313616181168349933337651074E-7,98.4485361329543795037590380733641039031457732445
262,199500,0.0000038485388653420599863513688111272146255757781833614,2511.9583371194742368824538771554541105550207165013
263,199510,-0.0000038407889265887682490717170785233925212947679331034,-2508.3886205839403546680655616801301441839564470098
264,199520,-0.0000097566475080628636153168650393117463198572337594556,-3238.8144545792565827259046799833231252952899176380
265,199530,0.0000097643522890283839663144849155314640405362882514849,3242.3737218882641581079777307203538196398183365302
266,199540,0.0000030103260426505681352742229181602396725020538649121,2041.9237099013342329502129310486953150825509156492
267,199550,-0.0000030568664679232388690193945343407856631030150833796,-2065.7336635432131859827962709237426129896373410847
268,199560,7.39732000255434293568137348916841244756459220646E-8,36.7781627025066874450758787754274350725878828450
269,199570,-1.82711694280008879877120680569237864797572884929E-8,-8.7427823867901170374283552630570735549561270954
270,199580,-1.721187091371527033352103429062338858106606160635E-7,-89.9282008226682806369278033180021550852070693640
271,199590,1.798478779356527627844231451151250122726627383096E-7,93.5319383010165127179421670456404811254010380172
272,199600,2.46407932826222432252597216959362390147444948678E-8,11.7009557973275125965478533276833549858711458405
273,199610,-0.0000058955635953311737317260397059978125466921189718821,-717.4891008273508499173448857072941949745765579219
274,199620,0.0000058766961874243417856916670430103669909513356296912,708.4826585715173225927492162536661032636107548815
275,199630,-1.665954310206492983929418482793791770597569472440E-7,-87.3450141728685920991253082441499539583616704285
276,199640,-0.0000091500450593155371980069914060909707648427564773151,-2895.6061403992463963907287496800888439175959039047
277,199650,0.0000034152974164146876491413392338529986613809207722146,2263.0474776118511805514523015541444478041928891237
278,199660,-0.0000037322819445111950873733800661038695265930201343146,-2454.9770885688989743530514854048230932506339856326
279,199670,0.0000096528277630797399088278518386986624731651465437741,3183.9346732034692058408765354914915477889201177489
280,199680,-0.0000071769800214217836264352886915022028113071994770971,-1614.8395473530837522796508337666738482448242285152
281,199690,0.0000012437984207243538042680557034766068998481484782428,879.9470212690531303229615950958387336669304964075
282,199700,0.0000059520671755749236502281113463166084045240095577869,743.6674031752771771689438043216532483253531564793
283,199710,-0.0000059700888507969730820997070161011205141084855390990,-752.1837839803742343325700990545914681237926843980
284,199720,-0.0000027936005021089004174483712031039461736450149849957,-1927.3750171596646895964583748014047255894676056987
285,199730,0.0000087891791642190153946748973685165270786321889897194,2691.6084247801360976536458988527018293720769839792
286,199740,-0.0000061494271202750872761163378962491924162132800156461,-843.4687335019390423709265316886539348720000759621
287,199750,0.0000061596868180355558619632380300947720457112947760273,848.3078303914875285580588677742859947839308546792
288,199760,-0.0000092794049763178818465057890591196394984346936665146,-2959.8093714628114078011189681254070809280865516895
289,199770,0.0000092894622129264146429926778442314561657309566502422,2964.5726175367714392331569548453677732905412155414
290,199780,0.0000038242690225932188597609907790476715404296565562938,2504.0768087194042592608545910721550976181497247989
291,199790,-0.0000098798787183673676540807554165737351103753692764278,-3296.7148716130457585584462957463261379363060997427
292,199800,-0.0000025075330152593242389568775458689183210588701398822,-1758.0280042666835864032029484690652091950808419471
